,epochs,t_loss,t_acc,t_iou,v_loss,v_acc,v_iou
339,339,0.023409145403979308,0.9901634454727173,0.8406597971916199,0.08225392550230026,0.9774535298347473,0.6934636831283569
340,340,0.024786214111745954,0.9895870685577393,0.8070310354232788,0.08437064290046692,0.9769445657730103,0.6802622675895691
341,341,0.028745134114265405,0.9880520105361938,0.7887855172157288,0.08896586298942566,0.9759204983711243,0.6754025220870972
342,342,0.02588213859229281,0.9891498684883118,0.821137547492981,0.08530262857675552,0.977364718914032,0.6867173910140991
343,343,0.022765325709877826,0.9904729723930359,0.8398847579956055,0.0903814509510994,0.9777610301971436,0.6948487758636475
344,344,0.021210138523598196,0.9911561012268066,0.8527926206588745,0.07971682399511337,0.9782323837280273,0.7045573592185974
345,345,0.021084543902979463,0.9912223219871521,0.8421333432197571,0.08347547054290771,0.9786343574523926,0.7052083611488342
346,346,0.02267763723202967,0.9905146360397339,0.8351409435272217,0.08390761911869049,0.9773972034454346,0.6899029016494751
347,347,0.022952467374282675,0.9904080033302307,0.8266894221305847,0.08331762254238129,0.9767782688140869,0.6833794713020325
348,348,0.02234106146091236,0.9906166195869446,0.8461136817932129,0.08829496800899506,0.977522075176239,0.6987642049789429
349,349,0.0222003596554131,0.9906924366950989,0.8452305793762207,0.08624108880758286,0.9777365922927856,0.697912871837616
350,350,0.021040005753699614,0.9912034273147583,0.844270646572113,0.0835818350315094,0.9783937931060791,0.7027168869972229
351,351,0.021205482058203183,0.9911359548568726,0.8484451174736023,0.08399104326963425,0.9780527353286743,0.6976821422576904
352,352,0.021411882606140027,0.9910105466842651,0.8431222438812256,0.08342265337705612,0.9779377579689026,0.6938683986663818
353,353,0.0222201127991388,0.990679919719696,0.8374574184417725,0.0860663577914238,0.9781204462051392,0.6912283897399902
354,354,0.022274942337121618,0.9906253218650818,0.8384079933166504,0.09686741232872009,0.9769257307052612,0.6723928451538086
355,355,0.02251796228126342,0.9905462265014648,0.8325096368789673,0.08076261729001999,0.9778448343276978,0.6961303353309631
356,356,0.024197659206084864,0.9898228645324707,0.8250565528869629,0.08584902435541153,0.9771636724472046,0.6921189427375793
357,357,0.025504799159896206,0.9892870783805847,0.7999452352523804,0.09263991564512253,0.9756963849067688,0.6719193458557129
358,358,0.02544935212536541,0.9893641471862793,0.8155961036682129,0.0822020098567009,0.9776679277420044,0.676994264125824
359,359,0.024293629125424605,0.9898120164871216,0.8171730041503906,0.10163643956184387,0.9761467576026917,0.6781200766563416
360,360,0.022181157884227642,0.9907075762748718,0.838524341583252,0.08492304384708405,0.977755606174469,0.6978627443313599
361,361,0.02126932444188685,0.9911015033721924,0.8495110869407654,0.08508498221635818,0.9787861704826355,0.7065644264221191
362,362,0.020799026703069757,0.9913157224655151,0.8566044569015503,0.07808534801006317,0.9782452583312988,0.7066675424575806
363,363,0.02129259059116661,0.991058349609375,0.8422187566757202,0.07992031425237656,0.9780277013778687,0.6920092701911926
364,364,0.020919119900932006,0.9912198781967163,0.8515444993972778,0.08518954366445541,0.9776967167854309,0.6882679462432861
365,365,0.022051490083932108,0.9907422065734863,0.8342315554618835,0.08877139538526535,0.9768244624137878,0.6713497638702393
366,366,0.021614433288318535,0.9909237623214722,0.8264579772949219,0.08434426784515381,0.9781511425971985,0.6883824467658997
367,367,0.021318135007102404,0.991045355796814,0.8558487892150879,0.08491149544715881,0.977794885635376,0.6988128423690796
368,368,0.021204857468016296,0.9910885691642761,0.8420169353485107,0.10106957703828812,0.9759945273399353,0.6765621900558472
369,369,0.022538236057447973,0.990524411201477,0.8272573351860046,0.09621128439903259,0.9760957360267639,0.6721681952476501
370,370,0.02195287432393856,0.9907691478729248,0.8485523462295532,0.07996594905853271,0.9774418473243713,0.6880021691322327
371,371,0.02258195249951547,0.9904935956001282,0.8380018472671509,0.08131664991378784,0.977736234664917,0.7013006210327148
372,372,0.02141618914144881,0.9910369515419006,0.8523809313774109,0.0862235575914383,0.9777941107749939,0.6980175375938416
373,373,0.020782133384987224,0.9912877082824707,0.8428082466125488,0.09261943399906158,0.9771957397460938,0.6981621980667114
374,374,0.0203748258756214,0.9914683103561401,0.8509921431541443,0.08927152305841446,0.9784504771232605,0.7033399939537048
375,375,0.020300507201653044,0.9914819002151489,0.851845383644104,0.0907253846526146,0.9777554273605347,0.6957162618637085
376,376,0.02167194367105087,0.9908881783485413,0.8394272923469543,0.08823453634977341,0.9774025082588196,0.6835329532623291
377,377,0.022857874550213753,0.990394115447998,0.8220547437667847,0.09119246155023575,0.9773638248443604,0.7000070810317993
378,378,0.021362763726803024,0.9910325407981873,0.8496586084365845,0.08610601723194122,0.9779272079467773,0.689103364944458
379,379,0.02122249817787237,0.9910792112350464,0.8432855010032654,0.08711855858564377,0.9783257842063904,0.7066553235054016
380,380,0.02020282780650189,0.9915413856506348,0.8526152968406677,0.09053757786750793,0.9776904582977295,0.7004376649856567
381,381,0.019753920133483076,0.9917329549789429,0.8506132364273071,0.08922625333070755,0.978526771068573,0.7096112370491028
382,382,0.020541496385345245,0.991395115852356,0.8564097881317139,0.08525846898555756,0.9785233736038208,0.7070368528366089
383,383,0.022087834608287383,0.9907218813896179,0.8419207334518433,0.08103872835636139,0.9779195189476013,0.6859874725341797
384,384,0.021861551514150097,0.9908297657966614,0.8377470374107361,0.1016266942024231,0.9760807156562805,0.666316032409668
385,385,0.02116541205348837,0.9910961985588074,0.8384959697723389,0.07937148958444595,0.9783985614776611,0.6744027137756348
386,386,0.022901472278205732,0.9903650879859924,0.8312987685203552,0.09020120650529861,0.9774541258811951,0.6773833632469177
387,387,0.02280934856482931,0.9903988242149353,0.8212377429008484,0.0843496024608612,0.9776620864868164,0.6898754835128784
388,388,0.021851015256031996,0.9908385872840881,0.840171754360199,0.07869601249694824,0.9780081510543823,0.7050493955612183
389,389,0.01977797604712496,0.9917212128639221,0.8581902980804443,0.08282791823148727,0.9789814352989197,0.7111828327178955
390,390,0.019471263584271068,0.9918466210365295,0.8599538803100586,0.08382027596235275,0.9786932468414307,0.7146494388580322
391,391,0.019897258810074047,0.9916610717773438,0.8594678640365601,0.08807258307933807,0.9787378907203674,0.709132969379425
